player_name,team_abbreviation,age,player_height,player_weight,college,country
Anthony Tolliver,CHA,29,203.2,108.86208,Creighton,USA
Archie Goodwin,PHX,19,195.58,89.811216,Kentucky,USA
Arinze Onuaku,CLE,26,205.74,124.7378,Syracuse,USA
Arnett Moultrie,PHI,23,208.28,108.86208,Mississippi State,USA
Aron Baynes,SAS,27,208.28,117.93392,Washington State,Australia
Arron Afflalo,ORL,28,195.58,97.52228,UCLA,USA
Austin Daye,SAS,26,210.82,90.7184,Gonzaga,USA
Austin Rivers,NOP,21,193.04,90.7184,Duke,USA
Avery Bradley,BOS,23,187.96,81.64656,Texas,USA
Ben Gordon,CHA,31,190.5,90.7184,Connecticut,USA
Ben McLemore,SAC,21,195.58,88.45044,Kansas,USA
Beno Udrih,MEM,31,190.5,95.25432,None,Slovenia
Bernard James,DAL,29,208.28,108.86208,Florida State,USA
Blake Griffin,LAC,25,208.28,113.851592,Oklahoma,USA
Dwyane Wade,MIA,32,193.04,99.79024,Marquette,USA
Chris Bosh,MIA,30,210.82,106.59412,Georgia Tech,USA
Chris Douglas-Roberts,CHA,27,200.66,95.25432,Memphis,USA
DeAndre Liggins,MIA,26,198.12,94.800728,Kentucky,USA
DeJuan Blair,DAL,25,200.66,122.46984,Pittsburgh,USA
DeMar DeRozan,TOR,24,200.66,97.975872,Southern California,USA
DeMarcus Cousins,SAC,23,210.82,122.46984,Kentucky,USA
DeMarre Carroll,ATL,27,203.2,96.161504,Missouri,USA
Dennis Schroder,ATL,20,185.42,76.203456,None,Germany
Derek Fisher,OKC,39,185.42,95.25432,Arkansas-Little Rock,USA
Deron Williams,BKN,30,190.5,94.800728,Illinois,USA
Derrick Favors,UTA,22,208.28,121.562656,Georgia Tech,USA
Derrick Rose,CHI,25,190.5,86.18248,Memphis,USA
Derrick Williams,SAC,23,203.2,108.86208,Arizona,USA
Devin Harris,DAL,31,190.5,87.089664,Wisconsin,USA
Dewayne Dedmon,ORL,24,213.36,115.66596,Southern California,USA
Dexter Pittman,ATL,26,210.82,129.27372,Texas,USA
Diante Garrett,UTA,25,193.04,86.18248,Iowa State,USA
Dion Waiters,CLE,22,193.04,102.0582,Syracuse,USA
Dionte Christmas,PHX,27,195.58,92.98636,Temple,USA
Dirk Nowitzki,DAL,36,213.36,111.13004,None,Germany
Josh Powell,HOU,31,205.74,108.86208,North Carolina State,USA
Donatas Motiejunas,HOU,23,213.36,100.697424,None,Lithuania
Dorell Wright,POR,28,205.74,92.98636,None,USA
Doron Lamb,ORL,22,193.04,90.7184,Kentucky,USA
Draymond Green,GSW,24,200.66,104.32616,Michigan State,USA
Drew Gooden,WAS,32,208.28,113.398,Kansas,USA
Dwight Buycks,TOR,25,190.5,86.18248,Marquette,USA
DeAndre Jordan,LAC,25,210.82,120.20188,Texas A&M,USA
Chris Copeland,IND,30,203.2,106.59412,Colorado,USA
David West,IND,33,205.74,113.398,Xavier,USA
Darren Collison,LAC,26,182.88,79.3786,UCLA,USA
Chris Johnson,BOS,24,198.12,91.171992,Dayton,USA
Chris Kaman,LAL,32,213.36,120.20188,Central Michigan,USA
Chris Paul,LAC,29,182.88,79.3786,Wake Forest,USA
Chris Singleton,WAS,24,205.74,103.418976,Florida State,USA
Chris Smith,NYK,26,187.96,90.7184,Louisville,USA
Chris Wright,MIL,25,205.74,102.511792,Dayton,USA
Chuck Hayes,TOR,31,198.12,113.398,Kentucky,USA
Cody Zeller,CHA,21,213.36,108.86208,Indiana,USA
Cole Aldrich,NYK,25,210.82,111.13004,Kansas,USA
Corey Brewer,MIN,28,205.74,83.91452,Florida,USA
Cory Joseph,SAS,22,190.5,86.18248,Texas,Canada
Courtney Lee,MEM,28,195.58,90.7184,Western Kentucky,USA
D.J. Augustin,CHI,26,182.88,83.007336,Texas,USA
DJ Stephens,MIL,23,195.58,85.275296,Memphis,USA
DJ White,CHA,27,205.74,113.398,Indiana,USA
Damian Lillard,POR,23,190.5,88.45044,Weber State,USA
Damion James,SAS,26,200.66,102.0582,Texas,USA
Daniel Orton,PHI,23,208.28,124.7378,Kentucky,USA
Danny Granger,LAC,31,205.74,103.418976,New Mexico,USA
Danny Green,SAS,27,198.12,97.52228,North Carolina,USA
Dante Cunningham,MIN,27,203.2,100.243832,Villanova,USA
Darius Johnson-Odom,PHI,24,187.96,97.52228,Marquette,USA
Darius Miller,NOP,24,203.2,102.0582,Kentucky,USA
Darius Morris,MEM,23,193.04,88.45044,Michigan,USA
Darrell Arthur,DEN,26,205.74,106.59412,Kansas,USA
David Lee,GSW,31,205.74,108.86208,Florida,USA
Josh Smith,DET,28,205.74,102.0582,None,USA
Kendrick Perkins,OKC,29,208.28,122.46984,None,USA
Julyan Stone,TOR,25,198.12,90.7184,Texas-El Paso,USA
Royce White,SAC,23,203.2,117.93392,Iowa State,USA
Rudy Gay,SAC,27,203.2,104.32616,Connecticut,USA
Rudy Gobert,UTA,22,215.9,111.13004,None,France
Russell Westbrook,OKC,25,190.5,90.7184,UCLA,USA
Ryan Anderson,NOP,26,208.28,108.86208,California,USA
Ryan Gomes,OKC,31,200.66,111.13004,Providence,USA
Ryan Hollins,LAC,29,213.36,108.86208,UCLA,USA
Ryan Kelly,LAL,23,210.82,104.32616,Duke,USA
Samuel Dalembert,DAL,34,210.82,113.398,Seton Hall,Haiti
Sasha Vujacic,LAC,30,200.66,92.98636,None,Slovenia
Scotty Hopson,CLE,24,200.66,92.532768,Tennessee,USA
Serge Ibaka,OKC,24,208.28,111.13004,None,Democratic Republic of the Congo
Sergey Karasev,CLE,20,200.66,88.904032,None,Russia
Seth Curry,CLE,23,187.96,83.91452,Duke,USA
Shabazz Muhammad,MIN,21,198.12,100.697424,UCLA,USA
Shane Battier,MIA,35,203.2,99.79024,Duke,USA
Shane Edwards,CLE,27,200.66,99.79024,Arkansas-Little Rock,USA
Shane Larkin,DAL,21,180.34,79.832192,Miami (FL),USA
Shannon Brown,NYK,28,193.04,95.25432,Michigan State,USA
Shaun Livingston,BKN,28,200.66,79.3786,None,USA
Shavlik Randolph,PHX,30,208.28,107.047712,Duke,USA
Shawn Marion,DAL,36,200.66,103.418976,Nevada-Las Vegas,USA
Shawne Williams,LAL,28,205.74,104.32616,Memphis,USA
Shelvin Mack,ATL,24,190.5,93.893544,Butler,USA
Solomon Hill,IND,23,200.66,102.0582,Arizona,USA
Royal Ivey,OKC,32,193.04,90.7184,Texas,USA
Solomon Jones,ORL,29,208.28,106.59412,South Florida,USA
Roy Hibbert,IND,27,218.44,131.54168,Georgetown,USA
Ronnie Price,ORL,31,187.96,86.18248,Utah Valley,USA
Quincy Acy,SAC,23,200.66,102.0582,Baylor,USA
Quincy Miller,DEN,21,205.74,95.25432,Baylor,USA
Quincy Pondexter,MEM,26,198.12,102.0582,Washington,USA
Rajon Rondo,BOS,28,185.42,84.368112,Kentucky,USA
Ramon Sessions,MIL,28,190.5,86.18248,Nevada,USA
Randy Foye,DEN,30,193.04,96.615096,Villanova,USA
Rashard Lewis,MIA,34,208.28,106.59412,None,USA
Rasual Butler,IND,35,200.66,97.52228,La Salle,USA
Ray Allen,MIA,38,195.58,92.98636,Connecticut,USA
Ray McCallum,SAC,23,190.5,86.18248,Detroit Mercy,USA
Raymond Felton,NYK,30,185.42,92.98636,North Carolina,USA
Reggie Bullock,LAC,23,200.66,92.98636,North Carolina,USA
Reggie Evans,SAC,34,203.2,111.13004,Iowa,USA
Reggie Jackson,OKC,24,190.5,94.347136,Boston College,USA
Reggie Williams,OKC,27,201,86,Virginia Military Institute,USA
Richard Jefferson,UTA,34,200.66,106.140528,Arizona,USA
Ricky Ledo,DAL,21,200.66,88.45044,Providence,USA
Ricky Rubio,MIN,23,193.04,83.91452,None,Spain
Robbie Hummel,MIN,25,203.2,99.79024,Purdue,USA
Robert Covington,HOU,23,205.74,97.52228,Tennessee State,USA
Robert Sacre,LAL,25,213.36,117.93392,Gonzaga,Canada
Robin Lopez,POR,26,213.36,115.66596,Stanford,USA
Rodney Stuckey,DET,28,195.58,92.98636,Eastern Washington,USA
Roger Mason Jr.,MIA,33,195.58,92.98636,Virginia,USA
Ronnie Brewer,CHI,29,200.66,106.59412,Arkansas,USA
Ronny Turiaf,MIN,31,208.28,109.315672,Gonzaga,France
Phil Pressey,BOS,23,180.34,79.3786,Missouri,USA
Spencer Hawes,CLE,26,215.9,111.13004,Washington,USA
Stephen Jackson,LAC,36,203.2,99.79024,Butler Community College,USA
Tristan Thompson,CLE,23,205.74,107.954896,Texas,Canada
Troy Daniels,HOU,22,193.04,92.532768,Virginia Commonwealth,USA
Ty Lawson,DEN,26,180.34,88.45044,North Carolina,USA
Tyler Hansbrough,TOR,28,205.74,113.398,North Carolina,USA
Tyler Zeller,CLE,24,213.36,114.758776,North Carolina,USA
Tyreke Evans,NOP,24,198.12,99.79024,Memphis,USA
Tyshawn Taylor,BKN,24,190.5,83.91452,Kansas,USA
Tyson Chandler,NYK,31,215.9,108.86208,None,USA
Udonis Haslem,MIA,34,203.2,106.59412,Florida,USA
Vander Blue,BOS,21,193.04,90.7184,Marquette,USA
Viacheslav Kravtsov,PHX,26,210.82,115.212368,None,Ukraine
Victor Claver,POR,25,205.74,101.604608,None,Spain
Victor Oladipo,ORL,22,193.04,97.52228,Indiana,USA
Vince Carter,DAL,37,198.12,99.79024,North Carolina,USA
Vitor Faverani,BOS,26,210.82,117.93392,None,Brazil
Wayne Ellington,DAL,26,193.04,90.7184,North Carolina,USA
Wesley Johnson,LAL,26,200.66,97.52228,Syracuse,USA
Wesley Matthews,POR,27,195.58,99.79024,Marquette,USA
Will Barton,POR,23,198.12,79.3786,Memphis,USA
Will Bynum,DET,31,182.88,83.91452,Georgia Tech,USA
Willie Green,LAC,32,190.5,91.171992,Detroit Mercy,USA
Wilson Chandler,DEN,27,203.2,102.0582,DePaul,USA
Xavier Henry,LAL,23,198.12,99.79024,Kansas,USA
Zach Randolph,MEM,32,205.74,117.93392,Michigan State,USA
Zaza Pachulia,MIL,30,210.82,124.7378,None,Georgia
Trey Burke,UTA,21,185.42,86.18248,Michigan,USA
Stephen Curry,GSW,26,190.5,83.91452,Davidson,USA
Trevor Booker,WAS,26,203.2,106.59412,Clemson,USA
Travis Outlaw,SAC,29,205.74,93.893544,None,USA
Steve Blake,GSW,34,190.5,78.017824,Maryland,USA
Steve Nash,LAL,40,190.5,80.739376,Santa Clara,Canada
Steve Novak,TOR,31,208.28,106.59412,Marquette,USA
Steven Adams,OKC,20,213.36,115.66596,Pittsburgh,New Zealand
Taj Gibson,CHI,29,205.74,102.0582,Southern California,USA
Tayshaun Prince,MEM,34,205.74,97.52228,Kentucky,USA
Terrence Jones,HOU,22,205.74,114.305184,Kentucky,USA
Terrence Ross,TOR,23,198.12,88.45044,Washington,USA
Thabo Sefolosha,OKC,30,200.66,100.697424,None,Switzerland
Thaddeus Young,PHI,26,203.2,104.32616,Georgia Tech,USA
Thomas Robinson,POR,23,208.28,107.501304,Kansas,USA
Tiago Splitter,SAS,29,210.82,111.13004,None,Brazil
Tim Duncan,SAS,38,210.82,113.398,Wake Forest,US Virgin Islands
Tim Hardaway Jr.,NYK,22,198.12,92.98636,Michigan,USA
Timofey Mozgov,DEN,27,215.9,113.398,None,Russia
Tobias Harris,ORL,21,205.74,106.59412,Tennessee,USA
Toney Douglas,MIA,28,187.96,88.45044,Florida State,USA
Tony Allen,MEM,32,193.04,96.615096,Oklahoma State,USA
Tony Mitchell,MIL,24,198.12,97.975872,Alabama,USA
Tony Mitchell,DET,22,203.2,106.59412,North Texas,USA
Tony Parker,SAS,32,187.96,83.91452,None,France
Tony Snell,CHI,22,200.66,90.7184,New Mexico,USA
Tony Wroten,PHI,21,198.12,92.98636,Washington,USA
Tornike Shengelia,CHI,22,205.74,99.79024,None,Georgia
Toure' Murry,NYK,24,195.58,88.45044,Wichita State,USA
Trevor Ariza,WAS,28,203.2,99.79024,UCLA,USA
Jrue Holiday,NOP,24,193.04,92.98636,UCLA,USA
Peyton Siva,DET,23,182.88,83.91452,Louisville,USA
Pero Antic,ATL,31,210.82,117.93392,None,Macedonia
Lance Thomas,NOP,26,203.2,102.0582,Duke,USA
Landry Fields,TOR,26,200.66,97.52228,Stanford,USA
Larry Sanders,MIL,25,210.82,106.59412,Virginia Commonwealth,USA
Lavoy Allen,IND,25,205.74,115.66596,Temple,USA
LeBron James,MIA,29,203.2,113.398,None,USA
Leandro Barbosa,PHX,31,190.5,87.996848,None,Brazil
Lorenzo Brown,PHI,23,195.58,88.45044,North Carolina State,USA
Lou Amundson,CHI,31,205.74,102.0582,Nevada-Las Vegas,USA
Lou Williams,ATL,27,185.42,79.3786,None,USA
Luc Mbah a Moute,MIN,27,203.2,104.32616,UCLA,Cameroon
Luis Scola,IND,34,205.74,108.86208,None,Argentina
Luke Babbitt,NOP,25,205.74,102.0582,Nevada,USA
Luke Ridnour,CHA,33,187.96,79.3786,Oregon,USA
Luol Deng,CLE,29,205.74,99.79024,Duke,United Kingdom
Maalik Wayns,LAC,23,185.42,88.45044,Villanova,USA
Malcolm Thomas,UTA,25,205.74,102.0582,San Diego State,USA
Manny Harris,LAL,24,195.58,83.91452,Michigan,USA
Manu Ginobili,SAS,36,198.12,92.98636,None,Argentina
MarShon Brooks,LAL,25,195.58,90.7184,Providence,USA
Marc Gasol,MEM,29,215.9,120.20188,None,Spain
Marcin Gortat,WAS,30,210.82,108.86208,None,Poland
Marco Belinelli,SAS,28,195.58,95.25432,None,Italy
Marcus Morris,PHX,24,205.74,106.59412,Kansas,USA
Marcus Thornton,BKN,27,193.04,92.98636,Louisiana State,USA
Mario Chalmers,MIA,28,187.96,86.18248,Kansas,USA
Lance Stephenson,IND,23,195.58,104.32616,Cincinnati,USA
Markieff Morris,PHX,24,208.28,111.13004,Kansas,USA
LaMarcus Aldridge,POR,28,210.82,108.86208,Texas,USA
Kyle Singler,DET,26,203.2,104.32616,Duke,USA
Justin Hamilton,MIA,24,213.36,115.66596,Louisiana State,USA
Kawhi Leonard,SAS,23,200.66,104.32616,San Diego State,USA
Keith Bogans,BOS,34,195.58,97.52228,Kentucky,USA
Kelly Olynyk,BOS,23,213.36,107.954896,Gonzaga,Canada
Kemba Walker,CHA,24,185.42,83.460928,Connecticut,USA
Kendall Marshall,LAL,22,193.04,88.45044,North Carolina,USA
Andre Iguodala,GSW,30,198.12,93.893544,Arizona,USA
Kenneth Faried,DEN,24,203.2,103.418976,Morehead State,USA
Kent Bazemore,LAL,24,195.58,91.171992,Old Dominion,USA
Kentavious Caldwell-Pope,DET,21,195.58,92.98636,Georgia,USA
Kenyon Martin,NYK,36,205.74,102.0582,Cincinnati,USA
Kevin Durant,OKC,25,205.74,108.86208,Texas,USA
Kevin Garnett,BKN,38,210.82,114.758776,None,USA
Kevin Love,MIN,25,208.28,110.222856,UCLA,USA
Kevin Martin,MIN,31,200.66,89.357624,Western Carolina,USA
Kevin Seraphin,WAS,24,208.28,126.098576,Le Moyne,France
Khris Middleton,MIL,22,203.2,98.429464,Texas A&M,USA
Kirk Hinrich,CHI,33,193.04,86.18248,Kansas,USA
Klay Thompson,GSW,24,200.66,92.98636,Washington State,USA
Kobe Bryant,LAL,35,198.12,92.98636,None,USA
Kosta Koufos,MEM,25,213.36,120.20188,Ohio State,USA
Kris Humphries,BOS,29,205.74,106.59412,Minnesota,USA
Kyle Korver,ATL,33,200.66,96.161504,Creighton,USA
Kyle Lowry,TOR,28,182.88,92.98636,Villanova,USA
Kyle O'Quinn,ORL,24,208.28,113.398,Norfolk State,USA
Kyrie Irving,CLE,22,190.5,87.543256,Duke,Australia
Perry Jones III,OKC,22,210.82,106.59412,Baylor,USA
Marquis Teague,BKN,21,187.96,86.18248,Kentucky,USA
Martell Webster,WAS,27,200.66,104.32616,None,USA
Nemanja Nedovic,GSW,23,190.5,87.089664,None,Serbia
Nene,WAS,31,210.82,113.398,None,Brazil
Nick Calathes,MEM,25,198.12,96.615096,Florida,USA
Nick Collison,OKC,33,208.28,115.66596,Kansas,USA
Nick Young,LAL,29,200.66,95.25432,Southern California,USA
Nicolas Batum,POR,25,203.2,90.7184,None,France
Nikola Pekovic,MIN,28,210.82,129.27372,None,Montenegro
Nikola Vucevic,ORL,23,213.36,113.398,Southern California,Montenegro
Norris Cole,MIA,25,187.96,79.3786,Cleveland State,USA
O.J. Mayo,MIL,26,193.04,95.25432,Southern California,USA
Ognjen Kuzmic,GSW,24,213.36,113.851592,None,Bosnia
Omer Asik,HOU,27,213.36,115.66596,None,Turkey
Omri Casspi,HOU,26,205.74,102.0582,None,Israel
Orlando Johnson,SAC,25,195.58,99.79024,California-Santa Barbara,USA
Othyus Jeffers,MIN,28,195.58,95.25432,Robert Morris (IL),USA
Otto Porter Jr.,WAS,21,203.2,89.811216,Georgetown,USA
PJ Tucker,PHX,29,198.12,101.604608,Texas,USA
Pablo Prigioni,NYK,37,190.5,83.91452,None,Argentina
Patrick Beverley,HOU,25,185.42,83.91452,Arkansas,USA
Patrick Patterson,TOR,25,205.74,106.59412,Kentucky,USA
Patty Mills,SAS,25,182.88,83.91452,Saint Mary's (CA),Australia
Pau Gasol,LAL,33,213.36,113.398,None,Spain
Paul George,IND,24,205.74,99.79024,Fresno State,USA
Paul Millsap,ATL,29,203.2,114.758776,Louisiana Tech,USA
Paul Pierce,BKN,36,200.66,106.59412,Kansas,USA
Nazr Mohammed,CHI,36,208.28,113.398,Kentucky,USA
Marreese Speights,GSW,26,208.28,115.66596,Florida,USA
Nate Wolters,MIL,23,193.04,86.18248,South Dakota State,USA
Nando De Colo,TOR,27,195.58,88.45044,None,France
Marvin Williams,UTA,28,205.74,107.501304,North Carolina,USA
Mason Plumlee,BKN,24,210.82,106.59412,Duke,USA
Matt Barnes,LAC,34,200.66,102.511792,UCLA,USA
Matt Bonner,SAS,34,208.28,106.59412,Florida,USA
Matthew Dellavedova,CLE,23,193.04,90.7184,Saint Mary's (CA),Australia
Maurice Harkless,ORL,21,205.74,99.79024,St. John's (NY),USA
Melvin Ely,NOP,36,208.28,117.93392,Fresno State,USA
Metta World Peace,NYK,34,200.66,117.93392,St. John's (NY),USA
Meyers Leonard,POR,22,215.9,111.13004,Illinois,USA
Michael Beasley,MIA,25,208.28,106.59412,Kansas State,USA
Michael Carter-Williams,PHI,22,198.12,83.91452,Syracuse,USA
Michael Kidd-Gilchrist,CHA,20,200.66,105.233344,Kentucky,USA
Mike Conley,MEM,26,185.42,83.91452,Ohio State,USA
Mike Dunleavy,CHI,33,205.74,104.32616,Duke,USA
Mike Harris,UTA,31,198.12,109.769264,Rice,USA
Mike James,CHI,39,187.96,85.275296,Duquesne,USA
Mike Miller,MEM,34,203.2,98.883056,Florida,USA
Mike Muscala,ATL,22,210.82,108.408488,Bucknell,USA
Mike Scott,ATL,25,203.2,107.501304,Virginia,USA
Miles Plumlee,PHX,25,210.82,115.66596,Duke,USA
Miroslav Raduljica,MIL,26,213.36,113.398,None,Serbia
Mirza Teletovic,BKN,28,205.74,109.769264,None,Bosnia
Mo Williams,POR,31,185.42,88.45044,Alabama,USA
Monta Ellis,DAL,28,190.5,83.91452,None,USA
Mustafa Shakur,OKC,29,190.5,86.18248,Arizona,USA
Nate Robinson,DEN,30,175.26,81.64656,Washington,USA
Andre Drummond,DET,20,208.28,122.46984,Connecticut,USA
Anthony Randolph,DEN,24,210.82,102.0582,Louisiana State,USA
Anderson Varejao,CLE,31,210.82,121.109064,None,Brazil
Andray Blatche,BKN,27,210.82,117.93392,None,USA
AJ Price,MIN,27,187.96,88.45044,Connecticut,USA
Aaron Brooks,DEN,29,182.88,73.028312,Oregon,USA
Aaron Gray,SAC,29,213.36,122.46984,Pittsburgh,USA
Al Harrington,WAS,34,205.74,111.13004,None,USA
Al Horford,ATL,28,208.28,113.398,Florida,Dominican Republic
Al Jefferson,CHA,29,208.28,131.088088,None,USA
Al-Farouq Aminu,NOP,23,205.74,97.52228,Wake Forest,USA
Adonis Thomas,PHI,21,200.66,108.86208,Memphis,USA
Alec Burks,UTA,22,198.12,95.707912,Colorado,USA
Alex Len,PHX,21,215.9,115.66596,Maryland,Ukraine
Alexey Shved,MIN,25,198.12,84.821704,None,Russia
Alexis Ajinca,NOP,26,218.44,112.490816,None,France
Allen Crabbe,POR,22,198.12,95.25432,California,USA
Alonzo Gee,CLE,27,198.12,102.0582,Alabama,USA
Amar'e Stoudemire,NYK,31,210.82,111.13004,None,USA
Alan Anderson,BKN,31,198.12,99.79024,Michigan State,USA
Amir Johnson,TOR,27,205.74,95.25432,None,USA
Patrick Patterson,TOR,26,205.74,106.59412,Kentucky,USA
Patty Mills,SAS,26,182.88,83.91452,Saint Mary's (CA),Australia
Pau Gasol,CHI,34,213.36,113.398,None,Spain
Paul George,IND,25,205.74,99.79024,Fresno State,USA
Paul Millsap,ATL,30,203.2,114.758776,Louisiana Tech,USA
Phil Pressey,BOS,24,180.34,79.3786,Missouri,USA
Pero Antic,ATL,32,210.82,117.93392,None,Macedonia
Perry Jones III,OKC,23,210.82,106.59412,Baylor,USA
Quincy Acy,NYK,24,200.66,108.86208,Baylor,USA
Patrick Christopher,MEM,27,196,94,California,USA
Quincy Miller,DET,22,205.74,95.25432,Baylor,USA
Paul Pierce,WAS,37,200.66,106.59412,Kansas,USA
Patrick Beverley,HOU,26,185.42,95.25432,Arkansas,USA
O.J. Mayo,MIL,27,195.58,95.25432,Southern California,USA
PJ Tucker,PHX,30,198.12,101.604608,Texas,USA
PJ Hairston,CHA,22,198.12,104.32616,North Carolina,USA
Otto Porter Jr.,WAS,22,203.2,89.811216,Georgetown,USA
Omri Casspi,SAC,27,205.74,102.0582,None,Israel
Omer Asik,NOP,28,213.36,115.66596,None,Turkey
Ognjen Kuzmic,GSW,25,213.36,117.93392,None,Bosnia
Quincy Pondexter,NOP,27,200.66,99.79024,Washington,USA
Norris Cole,NOP,26,187.96,79.3786,Cleveland State,USA
Noah Vonleh,CHA,19,208.28,108.86208,Indiana,USA
Nikola Vucevic,ORL,24,213.36,117.93392,Southern California,Montenegro
Nikola Pekovic,MIN,29,210.82,133.80964,None,Montenegro
Nikola Mirotic,CHI,24,208.28,99.79024,None,Montenegro
Pablo Prigioni,HOU,38,190.5,83.91452,None,Argentina
Rajon Rondo,DAL,29,185.42,84.368112,Kentucky,USA
Richard Jefferson,DAL,35,200.66,106.140528,Arizona,USA
Randy Foye,DEN,31,193.04,96.615096,Villanova,USA
Samuel Dalembert,NYK,35,210.82,115.66596,Seton Hall,Haiti
Ryan Kelly,LAL,24,210.82,104.32616,Duke,USA
Ryan Hollins,SAC,30,213.36,108.86208,UCLA,USA
Ryan Anderson,NOP,27,208.28,108.86208,California,USA
Russell Westbrook,OKC,26,190.5,90.7184,UCLA,USA
Russ Smith,MEM,24,182.88,74.84268,Louisville,USA
Rudy Gobert,UTA,23,215.9,111.13004,None,France
Rudy Gay,SAC,28,203.2,104.32616,Connecticut,USA
Roy Hibbert,IND,28,218.44,131.54168,Georgetown,USA
Ronny Turiaf,MIN,32,208.28,112.944408,Gonzaga,France
Ronnie Price,LAL,32,187.96,86.18248,Utah Valley,USA
Rodney Stuckey,IND,29,195.58,92.98636,Eastern Washington,USA
Rodney Hood,UTA,22,203.2,97.52228,Duke,USA
Robin Lopez,POR,27,213.36,115.66596,Stanford,USA
Robert Sacre,LAL,26,213.36,122.46984,Gonzaga,Canada
Robert Covington,PHI,24,205.74,97.52228,Tennessee State,USA
Robbie Hummel,MIN,26,205.74,99.336648,Purdue,USA
Ricky Rubio,MIN,24,193.04,87.089664,None,Spain
Ricky Ledo,NYK,22,200.66,88.45044,Providence,USA
Nik Stauskas,SAC,21,198.12,92.98636,Michigan,Canada
Reggie Williams,SAS,28,201,86,Virginia Military Institute,USA
Reggie Jackson,DET,25,190.5,94.347136,Boston College,USA
Reggie Evans,SAC,35,203.2,111.13004,Iowa,USA
Reggie Bullock,PHX,24,200.66,92.98636,North Carolina,USA
Raymond Felton,DAL,31,185.42,92.98636,North Carolina,USA
Ray McCallum,SAC,24,190.5,86.18248,Detroit Mercy,USA
Rasual Butler,WAS,36,200.66,97.52228,La Salle,USA
Ramon Sessions,WAS,29,190.5,86.18248,Nevada,USA
Nicolas Batum,POR,26,203.2,90.7184,None,France
Monta Ellis,DAL,29,190.5,83.91452,None,USA
Nick Johnson,HOU,22,190.5,91.625584,Arizona,USA
Markel Brown,BKN,23,190.5,86.18248,Oklahoma State,USA
Mario Chalmers,MIA,29,187.96,86.18248,Kansas,USA
Marcus Thornton,PHX,28,193.04,92.98636,Louisiana State,USA
Marcus Smart,BOS,21,193.04,99.79024,Oklahoma State,USA
Marcus Morris,PHX,25,205.74,106.59412,Kansas,USA
Marco Belinelli,SAS,29,195.58,95.25432,None,Italy
Marcin Gortat,WAS,31,210.82,108.86208,None,Poland
Marc Gasol,MEM,30,215.9,120.20188,None,Spain
Manu Ginobili,SAS,37,198.12,92.98636,None,Argentina
Malcolm Thomas,PHI,26,205.74,102.0582,San Diego State,USA
Malcolm Lee,PHI,25,195.58,90.7184,UCLA,USA
Luol Deng,MIA,30,205.74,99.79024,Duke,United Kingdom
Luke Ridnour,ORL,34,187.96,79.3786,Oregon,USA
Luke Babbitt,NOP,26,205.74,102.0582,Nevada,USA
Luis Scola,IND,35,205.74,108.86208,None,Argentina
Lucas Nogueira,TOR,22,213.36,99.79024,None,Brazil
Luc Mbah a Moute,PHI,28,203.2,104.32616,UCLA,Cameroon
Lou Williams,TOR,28,185.42,79.3786,None,USA
Lou Amundson,NYK,32,205.74,102.0582,Nevada-Las Vegas,USA
Lorenzo Brown,MIN,24,195.58,85.728888,North Carolina State,USA
Lester Hudson,LAC,30,190.5,86.18248,Tennessee-Martin,USA
Leandro Barbosa,GSW,32,190.5,87.996848,None,Brazil
LeBron James,CLE,30,203.2,113.398,None,USA
Lavoy Allen,IND,26,205.74,115.66596,Temple,USA
Larry Sanders,MIL,26,210.82,104.32616,Virginia Commonwealth,USA
Larry Drew II,PHI,25,187.96,81.64656,UCLA,USA
Langston Galloway,NYK,23,187.96,90.7184,Saint Joseph's,USA
Markieff Morris,PHX,25,208.28,111.13004,Kansas,USA
Nick Young,LAL,30,200.66,95.25432,Southern California,USA
Marreese Speights,GSW,27,208.28,115.66596,Florida,USA
Marvin Williams,CHA,29,205.74,107.501304,North Carolina,USA
Nick Collison,OKC,34,208.28,115.66596,Kansas,USA
Nick Calathes,MEM,26,198.12,96.615096,Florida,USA
Nerlens Noel,PHI,21,210.82,103.418976,Kentucky,USA
Nene,WAS,32,210.82,113.398,None,Brazil
Nazr Mohammed,CHI,37,208.28,113.398,Kentucky,USA
Nate Wolters,MIL,24,193.04,86.18248,South Dakota State,USA
Nate Robinson,DEN,31,175.26,81.64656,Washington,USA
Sean Kilpatrick,MIN,25,193.04,95.25432,Cincinnati,USA
Mo Williams,CHA,32,185.42,89.811216,Alabama,USA
Mitch McGary,OKC,23,208.28,115.66596,Michigan,USA
Mirza Teletovic,BKN,29,205.74,109.769264,None,Bosnia
Miroslav Raduljica,MIN,27,213.36,113.398,None,Serbia
Miles Plumlee,MIL,26,210.82,115.66596,Duke,USA
Mike Scott,ATL,26,203.2,107.501304,Virginia,USA
Mike Muscala,ATL,23,210.82,104.32616,Bucknell,USA
Mike Miller,CLE,35,203.2,98.883056,Florida,USA
